CLAVE_UNICA,NOM_LOC,POBTOT,SCORE_REZAGO,GRADO_REZAGO,LAT_DECIMAL,LON_DECIMAL
205150052,Santa Isabel de la Reforma,411,9.90417592,Alto,16.90137,-95.472964
205150055,Pearson,172,11.2676343066,Alto,16.259978,-95.220996
205150065,Pishishi,470,11.0514096026,Alto,16.245844,-95.177664
205150077,Santa Cruz Miramar,50,8.0991140788,Medio,16.156521,-95.442848
205150078,Los Mangos,64,8.638564475,Medio,16.351696,-95.201499
205150079,Los Manguitos,38,10.6842255772,Alto,16.365828,-95.224156
205150080,Parcela Ochenta,10,7.4044395672,Medio,16.365148,-95.230438
205150081,El Pescador,13,8.186677151,Medio,16.015554,-95.437866
205150083,15 de Septiembre,245,11.3505545549,Alto,16.35988,-95.219238
205150086,Rincón Tagolaba (Rinconcito),48,5.3692775982,Bajo,16.246918,-95.328588
205150087,El Carrizal (El Cinco),55,8.617864313,Medio,16.356646,-95.225729
205150088,Villas del Istmo (El Zapotal) [Fraccionamiento],21,13.2061457864,Alto,16.265385,-95.221709
205150090,Ensenada Chipehua,30,9.7859901717,Alto,16.041704,-95.379348
205150091,Playa Cangrejo,15,11.1365982993,Alto,16.063635,-95.367273
205150092,Barrio Santa Cruz (Quinta Sección),18,8.1204574341,Medio,16.30056,-95.245029
205150095,Cinco de Mayo [Congregación Agrícola],35,9.7642458039,Alto,16.390655,-95.188224
205150096,Rancho Loma Bonita,30,9.7711730396,Alto,16.300771,-95.263667
205150100,Garrapatero,13,4.5535996069,Bajo,15.995607,-95.456
205150111,Tierra Negra,70,8.2585753007,Medio,16.262522,-95.310929
205150113,Colonia Huayacán,88,12.4890633319,Alto,16.257486,-95.22435
205150114,Santa María Nativitas Coatlán,718,8.9791589454,Medio,16.858731,-95.53037
205150115,Barrio Asunción de María,73,6.5441406638,Bajo,16.305997,-95.270344
205150116,Colonia Alejandro Cruz Martínez,433,10.1784820627,Alto,16.358562,-95.216499
205150117,Colonia Santa Elena de la Cruz,14,10.7778902771,Alto,16.29182,-95.239489
205150118,Guadalupe Hinojosa de Murat [Colonia],165,11.1795669066,Alto,16.292312,-95.242309
205150122,Vista Hermosa [Colonia],17,6.0616394643,Bajo,16.320139,-95.271075
205150123,Colonia Miguel Hidalgo,190,9.2944823214,Medio,16.315322,-95.266199
205150124,Sección 38 [Fraccionamiento],2132,13.1361832308,Alto,16.256811,-95.181349
205150126,Rancho Shelee,14,5.0512044985,Bajo,16.366304,-95.234079
205150128,Guichivere [Colonia Ejidal],33,11.7987020828,Alto,16.364407,-95.219418
205150130,Aguaje del Tío,8,4.2198226956,Bajo,15.985514,-95.500294
205150136,Quique [Colonia],9,8.7774858352,Medio,16.265977,-95.223559
205150137,Ikoots (Pishishi) [Colonia],53,9.7253857708,Alto,16.256595,-95.183807
205150138,La Sevillana [Fraccionamiento],61,11.4231594901,Alto,16.244052,-95.22765
205150140,Estela Ruiz Velázquez,84,8.8309670732,Medio,16.344924,-95.23495
205150141,El Mezquital [Colonia],13,11.7700381886,Alto,16.293865,-95.221498
205150142,Séptima Sección [Colonia],15,7.1151266326,Bajo,16.271413,-95.226368
205160001,Santo Domingo Teojomulco,2463,10.2427571632,Alto,16.589403,-97.226188
205160002,La Estancia,242,10.3051298931,Alto,16.550054,-97.313768
205160003,Hacienda Vieja,100,9.6674080786,Alto,16.557135,-97.291507
205160004,El Hoyo,156,8.7055706752,Medio,16.58153,-97.356754
205160005,Las Huertas,498,10.549195515,Alto,16.574442,-97.296755
205160007,San Pablo,128,10.2023207296,Alto,16.579105,-97.268041
205160008,El Trapiche,15,8.7248930961,Medio,16.588953,-97.254394
205160012,La Cieneguilla,32,9.6964967565,Alto,16.583657,-97.324175
205160013,Llano Verde,160,9.7954819489,Alto,16.565239,-97.363856
205160014,La Arena,329,9.8182142766,Alto,16.537392,-97.314695
205160015,La Arena Blanca,64,10.5064129416,Alto,16.596335,-97.228356
205160017,Cuajinicuil,162,10.5216755559,Alto,16.59471,-97.242609
205160019,El Ixtaché,89,9.7873097916,Alto,16.601219,-97.278056
205160020,La Laguna,179,10.2848181919,Alto,16.596181,-97.264509
205160023,El Naranjo,15,11.5535782765,Alto,16.566842,-97.284381
205160024,El Paraíso,242,9.1303730169,Medio,16.600719,-97.353716
205160027,Acahual,134,10.9151606495,Alto,16.585658,-97.233734
205160028,El Limón,87,10.9008264642,Alto,16.517428,-97.327922
205160029,El Carrizal,23,10.2395488235,Alto,16.579892,-97.307902
205160030,La Pitiona,9,5.6475481441,Bajo,16.560636,-97.302865
205160032,La Cofradía,8,4.1471352896,Bajo,16.560296,-97.314613
205160034,Ciénega Verde,23,10.8961047109,Alto,16.598997,-97.251518
205160037,Peñas Negras,15,10.6185069775,Alto,16.564876,-97.290588
205160043,El Horno,27,8.9112925094,Medio,16.592331,-97.236914
205160044,El Pajarito,8,8.4015875294,Medio,16.591759,-97.234489
205160045,Pasito de Río Nuez,15,9.3216951218,Medio,16.599958,-97.22382
205170001,Santo Domingo Tepuxtepec,1964,8.1506953513,Medio,16.956887,-96.055406
205170002,Tierra Blanca,272,7.4110992435,Medio,16.929957,-96.091069
205170003,Río Ramal,358,6.8236842623,Bajo,16.964162,-96.025985
205170004,Llano Laguna,659,7.4525324783,Medio,16.905615,-96.038587
205170005,Llano Crucero,1039,7.1815263369,Bajo,16.907946,-96.077596
205170006,Cerro Pascle,106,7.8072100507,Medio,16.882685,-96.022387
205170007,Cerro Aire,62,7.2509007468,Medio,16.893992,-95.985022
205170008,Colonia Minas,131,8.2773007327,Medio,16.958803,-96.116868
205170009,Loma Larga,262,6.993996761,Bajo,16.960632,-96.088163
205170010,Loma Linda,206,6.7489226662,Bajo,16.878632,-95.973459
205170011,Playa Cerro,71,7.2405577593,Medio,16.934771,-96.070898
205170015,Loma Esperanza,170,6.6883127498,Bajo,16.963812,-96.047119
205170018,Tierra Blanca las Peñas,170,7.0726953343,Bajo,16.945928,-96.063214
205170019,Cerro Alto,41,5.7909670894,Bajo,16.973914,-96.057873
205170020,Cerro Ídolo,68,8.099978131,Medio,16.923958,-96.061184
205170021,El Ocotal,39,5.0257247863,Bajo,16.973909,-96.131059
205170024,Llano Panela,14,3.7709230043,Bajo,16.949908,-96.107948
205170025,Floresta,53,6.4333936757,Bajo,16.982386,-96.069178
205170026,Impresionante,23,7.0713472642,Bajo,16.943317,-96.054982
205170027,Llano Palma,135,6.6442319894,Bajo,16.940411,-96.068062
205170028,Loma Ídolo,44,5.8639903914,Bajo,16.931844,-96.064933
205170029,Rancho Encinal,96,6.0452287455,Bajo,16.935584,-96.062573
205170030,El Tule,37,8.149891589,Medio,16.965297,-96.061757
205180001,Santo Domingo Tlatayápam,106,10.1113710204,Alto,17.407468,-97.347023
205180003,Barrio de Arriba,7,9.063424857,Medio,17.404736,-97.345398
205190001,Santo Domingo Tomaltepec,2991,11.1096171059,Alto,17.06042,-96.624357
205190003,El Arroyo (La Loma),26,11.3270216532,Alto,17.048459,-96.618498
205190005,El Río [Paraje],33,11.5905581471,Alto,17.047521,-96.618535
205190006,El Nogal,239,12.4191277438,Alto,17.048256,-96.621198
205190009,Zapote Blanco,20,10.480158097,Alto,17.050526,-96.617856
205190012,La Rabonera [Paraje],77,12.1344757487,Alto,17.048499,-96.62435
205200001,Santo Domingo Tonalá,2158,11.6745071318,Alto,17.674612,-97.963932
205200003,San Andrés Sabinillo,776,9.8899264471,Alto,17.739845,-98.031266
205200004,San Juan Reyes,128,7.962596098,Medio,17.728314,-97.977754
205200005,San Sebastián del Monte,1765,9.4851929271,Medio,17.677604,-98.021537
205200007,Yetla de Juárez,1277,11.5584976232,Alto,17.665016,-97.990052
205200009,San Isidro Laguna Seca,169,9.5482296962,Medio,17.713102,-98.024458
205200010,Cahuatichi,29,9.4176563729,Medio,17.642967,-98.061849
205200011,Juquila Loma Larga,126,10.2775555745,Alto,17.705559,-98.042395
205200012,Loma Cahuatache,5,6.7359816368,Bajo,17.643656,-98.046503
205200015,Encino Grande (Lázaro Cárdenas),48,8.3114297931,Medio,17.73056,-98.026798
205200016,El Mezquite,15,8.5959998269,Medio,17.670666,-98.045318
205200019,Colonia Industrial,47,10.6643083563,Alto,17.668337,-97.967764
205200021,Natividad,778,11.738449978,Alto,17.688008,-97.962925
205200025,San Antonio el Progreso,54,7.1219525109,Bajo,17.710568,-98.01312
205210001,Santo Domingo Tonaltepec,68,9.8802104291,Alto,17.610857,-97.360082
205210002,San Francisco Río Blanco,65,9.8950306887,Alto,17.583911,-97.347487
205210003,Vista Hermosa,77,9.4705584976,Medio,17.594526,-97.366639
205210006,Río Verde,9,11.6716224835,Alto,17.612014,-97.335868
205210008,Deque Inu (Cabeza de Cigarro),7,9.8642894542,Alto,17.617089,-97.352384
205220001,Santo Domingo Xagacía,1025,8.7585468433,Medio,17.155542,-96.267961
205220002,Lachicuel,13,4.7072563664,Bajo,17.144804,-96.246829
205220005,Lashe Huashine,120,8.2540995588,Medio,17.153706,-96.273219
205220006,Colonia Zapata,36,8.8207006674,Medio,17.157107,-96.268364
205230001,Santo Domingo Yanhuitlán,1085,11.2379694744,Alto,17.528043,-97.342309
205230002,La Cieneguilla,4,9.7952476229,Alto,17.564206,-97.389405
205230003,El Jazmín,47,10.3217056792,Alto,17.494682,-97.343151
205230004,Tooxi,51,9.5153564123,Medio,17.556745,-97.382442
205230005,Xacañi,140,10.3113660431,Alto,17.485686,-97.381185
205230007,Yucudahuico,28,7.8808063102,Medio,17.544516,-97.319433
205230008,Yuxaxiño,14,7.7439869724,Medio,17.565505,-97.339866
205230009,Río Grande,36,8.4102580423,Medio,17.497907,-97.358613
205230010,Xaacahua,47,9.1184855375,Medio,17.513536,-97.327176
205230011,Caja de Agua,17,10.7072369513,Alto,17.540333,-97.358624
205230012,San Sebastián (Primera Sección),77,10.6067501694,Alto,17.530133,-97.359555
205230013,Tijua,11,7.8793895553,Medio,17.519672,-97.35455
205230014,Los Dos Corazones,15,9.5445605559,Medio,17.550844,-97.370303
205230022,Barrio de los Arcos,45,11.1503424765,Alto,17.533962,-97.34925
205240001,Santo Domingo Yodohino,327,10.9145578317,Alto,17.616886,-97.683022
205250001,Santo Domingo Zanatepec,7900,11.3805818096,Alto,16.482804,-94.353903
205250002,Cabresteada,248,10.4090388365,Alto,16.338498,-94.368384
205250003,Carlos Ramos,86,11.417149293,Alto,16.38626,-94.322501
205250004,Coyotera,439,9.8297107296,Alto,16.379423,-94.366689
205250005,Huanacastal,740,11.1196276226,Alto,16.475341,-94.468565
205250007,Yerba Santa,822,10.7469449886,Alto,16.349653,-94.354317
205250008,Colonia Río Ostuta,319,10.9555300126,Alto,16.502057,-94.437052
205250010,Cordoncillo,6,2.8408129049,Bajo,16.426728,-94.30568
205250013,Santo Domingo,25,10.2642309464,Alto,16.37626,-94.378344
205250032,Colonia Buena Vista,75,10.6151374348,Alto,16.331474,-94.373674
205250042,Paso Piñón (El Tamarindo),15,7.5584168287,Medio,16.473964,-94.430353
205250045,El Porvenir,40,10.9066742229,Alto,16.366934,-94.334165
205250048,Trinidad (Rancho los Muditos),3,2.1328686701,Bajo,16.426718,-94.326729
205250058,General Pascual Fuentes,1268,10.067656832,Alto,16.436028,-94.262252
205250060,San Roque (Chahuiteños),8,12.7411754071,Alto,16.460936,-94.362214
205250079,Agua Blanca,44,10.5767693157,Alto,16.474794,-94.345019
205250081,Barrio Chalaca,112,10.3172507684,Alto,16.490139,-94.340797
205250082,Carlos Sánchez [Colonia],112,10.6432957549,Alto,16.477196,-94.34139
205250085,El Tamarindal,51,12.3672637107,Alto,16.471204,-94.348304
205250090,Flor de Chiapas,81,11.2436670138,Alto,16.4775,-94.137774
205250093,Sol y Luna,33,11.3756971531,Alto,16.48108,-94.234778
205260001,Santos Reyes Nopala,5876,10.84754411,Alto,16.106764,-97.144447
205260008,Cerro de Aire,1054,9.6219073667,Alto,16.109856,-97.205283
205260015,San Gonzalo Pueblo Viejo,107,9.7643743951,Alto,16.052126,-97.225981
205260017,El Recodo,9,3.3733812822,Bajo,16.026936,-97.185592
205260018,Santa Lucía Teotepec,1473,7.7808804501,Medio,16.143094,-97.206236
205260019,Santa María Magdalena Tiltepec,2365,8.2600417029,Medio,16.063364,-97.170569
205260020,Santiago Cuixtla,1219,9.8534821707,Alto,16.060966,-97.185213
205260023,San Marcos Zapotalito (El Zapote),108,8.1670909306,Medio,16.010399,-97.202864
205260024,La Matraca,231,8.4737223143,Medio,16.108625,-97.243779
205260028,El Aguacatal,149,7.1977223886,Medio,16.104789,-97.228344
205260029,El Armadillo (San José Armadillo),45,6.1405262031,Bajo,16.140142,-97.240611
205260031,Cañada las Flores,92,6.1956067194,Bajo,16.150187,-97.199631
205260032,Cañada de los Matus,380,9.5677718502,Medio,16.081941,-97.130115
205260041,San Antonio Cuixtla,568,10.4298306355,Alto,15.991596,-97.191589
205260044,El Zanate,226,9.5535928793,Medio,16.129377,-97.147598
205260047,San José Atotonilco,584,8.8662516018,Medio,16.105308,-97.181523
205260049,El Zacatal,104,8.0912527169,Medio,16.112636,-97.228961
205260051,Cerro Iglesias,137,7.7816934881,Medio,16.118083,-97.235564
205260052,El Carrizal,91,8.1175023814,Medio,16.125211,-97.223407
205260065,La Neblina,38,10.2186050513,Alto,16.104842,-97.149332
205260080,Ciénega Grande,193,8.5972551019,Medio,16.096867,-97.23786
205260083,La Hierba Santa,71,5.6932557403,Bajo,16.157103,-97.220552
205260087,La Pitiona,71,9.6532526908,Alto,16.118467,-97.147336
205260088,Loma Bonita,188,10.3305614772,Alto,16.114536,-97.142248
205260092,Rancho Nuevo Cuixtla,23,6.927534126,Bajo,16.055023,-97.222133
205260095,Arroyo Piedra,92,8.4249282105,Medio,16.077866,-97.135843
205260096,Cerro Cuero,55,5.8132383514,Bajo,16.155877,-97.206816
205260097,Cerro Niño,248,6.0167111393,Bajo,16.147474,-97.244651
205260098,San Martín Pie del Cerro,115,6.8519622159,Bajo,16.111589,-97.254839
205260099,El Paraíso,179,8.9607404166,Medio,16.072298,-97.173949
205260101,San Isidro Campechero,117,9.4611348326,Medio,15.981887,-97.302242
205260102,Vista Hermosa,368,7.9264323875,Medio,16.106302,-97.208402
205260103,Rancho de Enmedio,46,4.9312996906,Bajo,16.149195,-97.219571
205260104,Santa Cruz,13,3.3585960301,Bajo,16.130198,-97.247698
205270001,Santos Reyes Pápalo,1923,8.5059023058,Medio,17.804657,-96.860878
205270002,Cacalotepec,422,7.688842275,Medio,17.762366,-96.881704
205270003,El Girasol,143,8.4920070988,Medio,17.801901,-96.893954
205280001,Santos Reyes Tepejillo,850,9.347114841,Medio,17.437756,-97.938322
205280002,Guadalupe Tepejillo,15,6.3036923731,Bajo,17.429148,-97.973243
205280007,Chapultepec,12,8.8544311558,Medio,17.444446,-97.940128
205280011,Buenavista [Rancho],12,7.5592355588,Medio,17.431973,-97.938352
205290001,Santos Reyes Yucuná,696,8.6045275384,Medio,17.777741,-98.004527
205290002,San Francisco de las Flores,219,9.5715601996,Medio,17.777395,-98.031072
205290003,Coxcatepec,166,6.8347925407,Bajo,17.774812,-97.960361
205290004,Santiago el Jazmín,60,7.3951842573,Medio,17.76546,-97.992823
205290006,San José Buenavista,333,8.3545160242,Medio,17.781889,-98.016153
205300001,Santo Tomás Jalieza,1331,11.2809140048,Alto,16.844378,-96.671033
205300003,Santa Cecilia Jalieza,1212,9.2696282274,Medio,16.884092,-96.614236
205300004,Santo Domingo Jalieza,1368,8.8639079204,Medio,16.869513,-96.629235
205310001,Santo Tomás Mazaltepec,2612,10.5574208015,Alto,17.173527,-96.871533
205320001,Santo Tomás Ocotepec,375,10.0650528629,Alto,17.145254,-97.762301
205320002,Benito Juárez,425,7.8054054134,Medio,17.097994,-97.772623
205320003,Diecinueve de Abril,534,7.7333369316,Medio,17.134724,-97.780811
205320004,Emiliano Zapata,148,9.297077367,Medio,17.13609,-97.77266
205320005,Emilio Portes Gil,378,7.7199277192,Medio,17.120556,-97.786692
205320006,Francisco I. Madero,82,8.0082614466,Medio,17.153181,-97.770937
205320007,Francisco Villa,247,8.6090550962,Medio,17.12346,-97.755651
205320008,Lázaro Cárdenas,221,7.5970639588,Medio,17.087479,-97.762948
205320009,Miguel Hidalgo,310,7.6942790694,Medio,17.131979,-97.756342
205320010,Morelos,298,8.6887287133,Medio,17.146585,-97.771309
205320011,Nunuma,298,7.1658137363,Bajo,17.090948,-97.784351
205320012,Plan Alemán,327,7.8231959457,Medio,17.10169,-97.760337
205320014,Yoso Tun Nama [Paraje],92,9.2036640868,Medio,17.148548,-97.775503
205320016,Genaro V. Vásquez,179,8.7877647823,Medio,17.160989,-97.767919
205320017,Laguna Amarilla,129,8.1089030849,Medio,17.103934,-97.792456
205320018,Yuyucu,23,7.6196564341,Medio,17.098736,-97.8044
205330001,Santo Tomás Tamazulapan,2021,10.6631026851,Alto,16.272034,-96.585829
205330002,El Cerrito,216,10.1522284258,Alto,16.252401,-96.567837
205330003,San Jerónimo Miahuatlán,188,10.4847151122,Alto,16.276486,-96.555082
205330004,Los Manantiales,250,9.6642951862,Alto,16.253293,-96.595792
205330009,Cerro de Tepalcatillos,39,8.5183088826,Medio,16.206576,-96.545339
205340001,San Vicente Coatlán,3165,8.154485139,Medio,16.386886,-96.844954
205340003,San Isidro la Cañada,121,8.2383344368,Medio,16.317888,-96.786896
205340007,Arroyo de Sal,48,5.7732545916,Bajo,16.391707,-96.851875
205340009,Loma Pitayal (Tercer Barrio),46,6.6331737767,Bajo,16.397214,-96.844531
205340010,Primer Barrio,27,8.3432477774,Medio,16.382984,-96.841497
205340011,El Sabino (Primer Barrio),69,8.5912396849,Medio,16.38671,-96.836679
205340012,Tierra Blanca,21,8.7132217939,Medio,16.396697,-96.863014
205340013,Arroyo Destendido,12,7.4926381384,Medio,16.371904,-96.844077
205350001,San Vicente Lachixío,1509,9.5644611193,Medio,16.704343,-97.019529
205350002,Ejido el Rincón,1568,8.2211668929,Medio,16.634727,-97.040154
205350006,El Arroyo Bajo,51,8.7502198438,Medio,16.71003,-97.022595
205350007,Llano de Chalaa,25,8.4396207376,Medio,16.694513,-97.009243
205350011,Loma Larga,57,9.6693694776,Alto,16.662577,-97.028621
205360001,San Vicente Nuñú,332,10.9197872351,Alto,17.456761,-97.442284
205360002,Anamá,24,9.626822132,Alto,17.410045,-97.446865
205360003,Río Negro,44,10.011459109,Alto,17.469971,-97.436267
205360004,El Tejocote,29,8.9805563167,Medio,17.396269,-97.445328
205360007,Guadalupe Diquinillujo,20,11.1144256914,Alto,17.462694,-97.445339
205370001,Silacayoápam,2911,11.3870519594,Alto,17.501447,-98.142585
205370002,Rancho Alfaro,125,10.2515335877,Alto,17.575742,-98.096439
205370003,El Carmen,233,10.6783359706,Alto,17.525702,-98.130133
205370004,Guadalupe Cabacoa,18,9.9606748867,Alto,17.537524,-98.066911
205370005,Barrio de la Providencia,65,11.0666960251,Alto,17.541071,-98.145591
205370006,Los Reyes Michapa,128,10.7386671216,Alto,17.502685,-98.072777
205370007,San Andrés Montaña,187,6.219089693,Bajo,17.424966,-98.15213
205370008,San Antonio,97,10.9354930482,Alto,17.564349,-98.10506
205370009,San Isidro,156,10.1113375494,Alto,17.485089,-98.127578
205370010,San Jerónimo Progreso,184,8.3510158694,Medio,17.4448,-98.155499
205370011,San Juan Huaxtepec,402,10.3122557692,Alto,17.586671,-98.060113
205370012,San Juan Trujano,289,10.7598101346,Alto,17.736471,-98.178704
205370013,San Martín del Estado,356,10.5413045847,Alto,17.567428,-98.175981
205370014,San Mateo Nuevo,43,9.6446899235,Alto,17.497639,-98.072516
205370015,San Miguel Aguacates,89,8.4094251193,Medio,17.441738,-98.133228
205370016,San Sebastián,184,10.1162191332,Alto,17.490317,-98.139768
205370017,San Sebastián Zoquiápam,390,10.7145508387,Alto,17.780263,-98.255516
205370018,Santiago Asunción,239,10.3957921348,Alto,17.518306,-98.029926
205370019,Santiago Patlanalá,225,10.4181941034,Alto,17.532586,-98.118403
205370020,San Vicente del Zapote,154,10.5637861424,Alto,17.570063,-98.326662
205370021,Rancho Vargas,52,10.4825659135,Alto,17.541433,-98.075011
205370023,Quinta Sección (Pista Aérea),29,8.6028886567,Medio,17.49948,-98.131541
205370026,El Chapitel,114,9.8076571822,Alto,17.501778,-98.145473
205370027,Yushico,19,11.0684751233,Alto,17.516978,-98.138921
205370031,Llano Grande,21,5.994453455,Bajo,17.459448,-98.148786
