CLAVE_UNICA,NOM_LOC,POBTOT,SCORE_REZAGO,GRADO_REZAGO
200260017,La Unión,154,9.0446318935,Medio
200260018,Zaragoza,555,10.1834241909,Alto
200260019,Plan de Ayala,230,8.5721087964,Medio
200260021,Vista Hermosa,75,10.5890403043,Alto
200260022,Guadalupe Villanueva,68,8.338191102,Medio
200260023,Colonia Yurancho,175,10.4972445659,Alto
200260025,El Fortín,24,7.0671244325,Bajo
200260026,Linda Vista,149,7.6247696624,Medio
200260027,Unión y Progreso,43,8.3711102578,Medio
200260028,Vista Alegre,137,10.1214573072,Alto
200270001,Chiquihuitlán de Benito Juárez,1462,8.597489596,Medio
200270002,Agua Tendida,143,8.2617181907,Medio
200270003,La Concepción,206,8.2003433127,Medio
200270005,Agua Espina,106,7.8184632839,Medio
200270006,Agua Trapo,82,9.3872759539,Medio
200270013,Agua Perrito (El Carrizal),39,6.6506956028,Bajo
200270014,La Laguna (Loma del Cacalote),10,5.9447708578,Bajo
200270015,Campo de Aviación,102,8.3181533499,Medio
200270018,Loma de Silla,15,8.4456271554,Medio
200270020,Wilfredo Hernández,10,5.369267888,Bajo
200280001,Heroica Ciudad de Ejutla de Crespo,11168,10.8926639898,Alto
200280002,El Arrogante Justo Benítez,410,10.1064183291,Alto
200280003,Barranca Larga,738,9.8116516635,Alto
200280004,La Ermita,316,9.6084968069,Alto
200280006,Hacienda Vieja,767,9.6551309588,Alto
200280007,Monte del Toro,670,11.1765934429,Alto
200280008,La Noria de Ortiz,308,11.5572240779,Alto
200280009,La Noria,384,10.3890235918,Alto
200280010,Nuevo Venustiano Carranza,415,7.8218063754,Medio
200280011,Los Ocotes,641,10.7927590385,Alto
200280012,Rinconada de San Diego,23,7.5546151339,Medio
200280013,San Joaquín,202,9.172161239,Medio
200280014,El Cerro de las Huertas,706,9.7488274076,Alto
200280015,San Juan Coatecas Bajas,263,9.7932550841,Alto
200280016,San Juan Logolava,162,8.6125164112,Medio
200280017,San Matías Chilazoa,299,9.6790709943,Alto
200280018,Santa Cruz Nexila,897,7.9849127289,Medio
200280019,Santa Marta Chichihualtepec,1581,9.2270473186,Medio
200280020,El Saúz,179,9.9187585028,Alto
200280023,Yegoseve,473,9.3898811215,Medio
200280024,El Cabrito,71,7.8952083376,Medio
200280025,El Vergel,754,10.1526167331,Alto
200280027,La Lobera,316,9.0052741628,Medio
200280029,Guelaxico (Paraje Bonanza),10,3.5505526686,Bajo
200280030,La Cieneguilla,186,9.7343257249,Alto
200280033,El Brujo [Rancho],7,5.2687510365,Bajo
200280034,El Tortuguero,59,9.2739556344,Medio
200280035,Agua Rica,75,9.08596494,Medio
200280037,El Progreso (Barrio de Coapa),71,7.4862279553,Medio
200280038,Rancho Nogal (Los Jarquines),24,10.0215290012,Alto
200280039,La Capilla,12,9.3383449066,Medio
200280041,Barrio Chino,47,6.4497832825,Bajo
200280042,La Escalera,749,7.5319257909,Medio
200280043,Guelasico,16,6.0723256527,Bajo
200280045,La Pitiona,138,9.9553261107,Alto
200290001,Eloxochitlán de Flores Magón,901,9.8496290673,Alto
200290002,Agua Ancha,96,6.4569318743,Bajo
200290003,San José Buenavista,159,7.4352976712,Medio
200290004,La Raya San Pedro,121,6.5188029397,Bajo
200290005,Peña Colorada,295,7.2107061395,Medio
200290006,Las Flores [Colonia],70,7.1806726627,Bajo
200290007,Cerro de Plaza,20,7.5736083571,Medio
200290008,Agua Torcida,242,6.7197290454,Bajo
200290009,Agua Iglesia,303,6.2614810285,Bajo
200290010,Agua Colorada,25,5.1331044469,Bajo
200290011,Puerto Rosete,126,8.3167043861,Medio
200290012,Agua de Cuchara (Agua de Cucharón),18,7.2000677257,Medio
200290013,Puente de Fierro,65,10.4809192885,Alto
200290014,Camote Español,16,7.4455482557,Medio
200290015,El Maguey,22,6.1920523986,Bajo
200290017,Corral,108,7.7078046183,Medio
200290018,El Cimiento,81,5.5513797863,Bajo
200290019,Agua de Cueva,297,6.3532369572,Bajo
200290020,Barrio Escopeta,183,8.0895959247,Medio
200290021,La Tranca,120,7.1280347337,Bajo
200290022,Plan de Cebolla (Cebollín),263,7.1712781133,Bajo
200290023,Agua de Máscara,51,7.9714818851,Medio
200290025,Barrio Moctezuma,139,6.2106258976,Bajo
200290026,Rincón de las Flores (Rincón Brujo),24,6.069779351,Bajo
200290027,Agua Escalera,53,6.2873636977,Bajo
200290028,Agua Blanca,335,6.5639112499,Bajo
200290029,Mina de Oro,82,6.7002979771,Bajo
200300001,El Espinal,8125,12.4586533357,Alto
200300002,Colonia Obrera Ex-Ingenio Juchitán,270,10.5322021571,Alto
200300015,La Purísima [Rancho],6,9.1004966351,Medio
200300046,El Rosario,11,11.4283733489,Alto
200300053,Colonia Nueva (José López Portillo),54,12.9424008791,Alto
200300055,Las Dos Esperanzas,8,11.363513856,Alto
200300074,Los Dos Potrillos,4,6.6078368269,Bajo
200300082,Los Tamarindos,26,11.4886622516,Alto
200310001,Tamazulápam del Espíritu Santo,3020,10.0256580557,Alto
200310002,Cuatro Palos,390,7.8034789019,Medio
200310003,El Duraznal,171,6.7155131904,Bajo
200310004,Linda Vista,695,8.3321773254,Medio
200310006,Las Peñas,378,8.7929952139,Medio
200310007,Tierra Blanca,725,7.3588501154,Medio
200310008,Tierra Caliente,216,7.928692606,Medio
200310009,San José Konkixp,166,7.5705860457,Medio
200310012,La Chuparrosa,19,6.3527260956,Bajo
200310013,El Crucero,61,6.7639496868,Bajo
200310014,Las Minas,85,6.7303794728,Bajo
200310015,Patio del Agua (Nöj Töjaapj),14,3.9312529218,Bajo
200310016,Piedra Arroba (Santa Cruz),22,9.2215491005,Medio
200310017,Taxtujk Nëë Këpajky,24,7.2001179641,Medio
200310018,Rancho Hormiga,52,6.7490803859,Bajo
200310019,Maguey,312,6.9628896524,Bajo
200310021,Rancho Pescado,45,6.7823902136,Bajo
200310023,Rancho Subida,60,8.1924261112,Medio
200310025,Rancho Zopilote,32,6.2833573142,Bajo
200310026,El Vivero,61,8.30355102,Medio
200310028,El Mirador,46,9.592462755,Alto
200310029,Piedra Larga,114,9.5596326515,Medio
200310030,Santa Rosa,278,8.6333389739,Medio
200310031,Caballo Blanco,32,7.9661811975,Medio
200310032,Maxantüam,26,5.7575631663,Bajo
200310036,Llano Dormido,50,5.9342436895,Bajo
200310037,Loma del Viento,87,7.3365199825,Medio
200320001,Fresnillo de Trujano,305,11.2643196721,Alto
200320002,Ciruelos de Guaponcingo,519,10.229379092,Alto
200320003,Guamúchil de Guerrero o San Isidro,148,9.7121087824,Alto
200320004,Barranca Honda,47,10.9141972718,Alto
200320005,Las Flores,58,9.8675096065,Alto
200330001,Guadalupe Etla,2017,12.240809295,Alto
200330003,La Capellanía,663,11.2209838454,Alto
200330004,La Resurrección [Paraje],228,11.6543271236,Alto
200330005,Santa Elena,21,12.3240316844,Alto
200340001,Guadalupe de Ramírez,783,10.9894282122,Alto
200340002,San Ildefonso Salinas,442,11.117023363,Alto
200340003,Santa María Salinas,63,10.079606314,Alto
200350001,Guelatao de Juárez,616,12.4073838907,Alto
200350003,Río Grande,27,11.5585154648,Alto
200360001,Guevea de Humboldt,1499,9.6515400153,Alto
200360002,Guadalupe,555,9.1050171269,Medio
200360005,Santa Cruz Ojo de Agua,390,9.5853230587,Medio
200360012,Corral de Piedra,124,8.5737299325,Medio
200360013,Cuajinicuil,249,9.116594133,Medio
200360014,La Cumbre,281,9.4901057313,Medio
200360015,Linda Vista,133,9.0942130163,Medio
200360016,Nueva Esperanza,419,8.7207112519,Medio
200360017,El Porvenir,89,9.6518641708,Alto
200360018,Progreso,338,9.7936201263,Alto
200360019,San Isidro,16,4.470405561,Bajo
200360020,Xadani,425,9.9164147402,Alto
200360021,Xicalpextle,146,8.8116040869,Medio
200360024,Guiedó,31,8.8388431824,Medio
200360028,Llano Coyolt,4,4.4418122761,Bajo
200360040,Lagunas,85,7.5979652668,Medio
200360041,El Portillo,350,10.4116957365,Alto
200360044,Llano de Lumbre,48,8.440338603,Medio
200360045,El Aserradero (Cerro Grito),7,7.8808097728,Medio
200360048,La Reforma,33,8.5289367597,Medio
200360049,Nizavia,15,10.4091038564,Alto
200370001,Mesones Hidalgo,976,10.4383126752,Alto
200370002,El Camalote,113,9.7261247456,Alto
200370007,San Isidro,65,8.938174824,Medio
200370008,San José de las Flores,634,8.4418884202,Medio
200370009,Santa María de la Lima,402,8.0807409296,Medio
200370011,El Coyul,141,7.7190935392,Medio
200370012,Tierra Blanca,51,9.3783587708,Medio
200370014,Concepción las Mesas,583,10.6458387329,Alto
200370015,El Carmen Tuxtitlán,167,9.4958332743,Medio
200370016,Piedra de Casa,207,10.5896798088,Alto
200370017,Llano la Plaza,105,9.5226313559,Medio
200370018,Plan de Zaragoza,101,7.6066711468,Medio
200370020,La Soledad,121,9.1977990758,Medio
200370022,San José Pueblo Nuevo,163,9.205496483,Medio
200370024,Llano Tigre,16,5.4885881714,Bajo
200370029,La Parota,16,5.6919163293,Bajo
200370031,Piedra Bola,81,8.444622145,Medio
200370037,San Juan la Lima,68,8.1099825361,Medio
200370040,El Coyul Tuxtitlán,89,10.0271514821,Alto
200370041,Junta de Dos Arroyos (Pie de la Cuesta),21,8.1272424133,Medio
200370042,San José Pueblo Nuevo,172,7.8619067094,Medio
200370044,Santa Rosa Hidalgo,86,10.1382074862,Alto
200370045,Juquilita [Barrio],29,9.5826307853,Medio
200380001,Villa Hidalgo,1752,10.0818732649,Alto
200380002,Tras del Cerro,22,5.1047325656,Bajo
200380003,Pozo Conejo,106,5.8040130802,Bajo
200390001,Heroica Ciudad de Huajuapan de León,56163,12.0970121354,Alto
200390002,Acatlima,1213,11.3310309404,Alto
200390003,Agua Dulce,735,11.4102396953,Alto
200390004,Ahuehuetitlán de González,205,10.0580819738,Alto
200390007,El Castillo,262,12.1158757054,Alto
200390009,Dolores,230,11.1888693489,Alto
200390010,La Estancia,1724,11.5750851377,Alto
200390011,Rancho Jesús,300,11.4991335468,Alto
200390012,La Junta,1211,12.1757586959,Alto
200390013,Llano Grande,41,9.2420993555,Medio
200390014,Magdalena Tetaltepec,247,9.9722680203,Alto
200390015,El Molino,2227,10.8513600475,Alto
200390016,Rancho Ramírez,140,11.4838263061,Alto
200390017,Rancho Reyes,127,10.9344846534,Alto
200390018,El Rincón,34,9.9742967721,Alto
200390019,San Miguel Papalutla,119,10.2865954603,Alto
200390020,San Nicolás Tabernillas,39,7.7191487674,Medio
200390021,San Pedro Yodoyuxi,238,11.0099827393,Alto
200390022,Santa María Ayú,249,10.6914706799,Alto
200390025,Santiago Chilixtlahuaca,953,10.2463925547,Alto
200390026,Rancho Solano,402,11.2991722924,Alto
200390027,Tabaco,26,10.9924291479,Alto
200390028,Vista Hermosa,1872,11.1243451755,Alto
200390029,Yuxichi,152,11.3325420987,Alto
200390030,El Zapote (El Zapote Juquilita),151,8.1672106249,Medio
200390031,La Ciénega,11,5.3419212579,Bajo
200390034,Las Campanas,16,13.3668247996,Alto
200390035,Hacienda del Carmen,164,11.4146447664,Alto
200390037,Colonia del Maestro,229,11.61228632,Alto
200390038,FIDEPAL (Colonia Lázaro Cárdenas del Río),357,11.5337683478,Alto
200390039,Las Palmas,552,11.1841798621,Alto
200390041,El Carmen II [Fraccionamiento],165,10.7286715556,Alto
200390042,Salto del Agua,139,10.3949398479,Alto
200390043,San Diego,133,12.3967412269,Alto
200390044,San Rafael Segunda Sección,14,10.7673465649,Alto
200390045,Santa Rosa Segunda Sección,494,10.8178124486,Alto
200390046,Santa Teresa,659,11.9593261043,Alto
200390048,Colonia San Mateo,400,11.7806803115,Alto
200390049,Los Naranjos [Fraccionamiento],627,12.8435971063,Alto
200390050,Ojo de Agua,45,10.7806641812,Alto
200390051,El Tatoto (Palo de Flor),162,10.7472280241,Alto
200390052,El Girón,74,8.6093766348,Medio
200390053,Colonia Sinaí Primera Sección,111,11.7938443445,Alto
200390055,San Sebastián Progreso,607,10.8298134085,Alto
200390059,Colonia Buena Vista,1040,10.4849957294,Alto
200390060,Colonia Heroes de la Independencia,346,11.9678602692,Alto
200390062,La Estancia Tercera Sección [Fraccionamiento],199,10.9800375088,Alto
200390063,Reforma Agraria,219,11.5647238243,Alto
200390064,San Francisco Yosocuta,854,11.3719879497,Alto
200390065,Saucitlán de Morelos,544,11.1681088577,Alto
200390067,Monte Albán [Colonia],69,10.4356944262,Alto
200390068,San Ángel [Fraccionamiento],386,12.9562082847,Alto
200390069,Volcanes [Colonia],368,10.1668655072,Alto
200390070,Los Pinos 2a. Sección [Colonia],258,11.1995727624,Alto
200390071,Agua Salada [Paraje],11,7.4697043262,Medio
200400001,Huautepec,1859,7.548663749,Medio
200400002,El Camarón,758,7.4294776857,Medio
200400003,Peña Blanca Buena Vista,101,6.4610481774,Bajo
200400004,Cueva de los Seres,503,7.1382759221,Bajo
200400005,Llano Aguacatal,228,7.759158149,Medio
200400006,Loma de Abejón,149,5.5649873934,Bajo
200400007,Río Tuerto (Rancho Carrera),57,7.7374842853,Medio
200400008,Agua Colorada,138,6.0428559374,Bajo
200400009,Agua de Tinta,389,5.6250216382,Bajo
200400010,Agua Palo de Álamo,33,5.7564216284,Bajo
200400011,Agua Evangelista,223,5.4608298182,Bajo
200400013,Agua Come Tigre,171,6.6346749639,Bajo
200400014,Agua de Flor,60,7.2272161845,Medio
200400015,Agua de Borrego,109,7.7643860476,Medio
200400016,Loma Naranjal,62,8.5791123099,Medio
200400017,El Mirador Peña Blanca,145,5.65493482,Bajo
200400018,Barrio Laguna,91,7.7964597665,Medio
200400019,Barrio Velasco,219,6.0875360475,Bajo
200400021,Los Pinos,400,6.2870753878,Bajo
200400022,Agua Esperanza,314,6.9131498295,Bajo
200400023,Barrio Agua Sauco,19,8.3872426938,Medio
200400024,Llano Platanal,171,7.1854460994,Bajo
200400025,Agua Mora,48,7.1071022368,Bajo
200400026,Agua Pajarito,131,5.9570441284,Bajo
200410001,Huautla de Jiménez,12482,10.5330618767,Alto
200410002,Agua Catitla,120,7.2548528155,Medio
200410003,Agua de Cerro,330,7.2616004952,Medio
200410004,Agua de la Rosa,514,6.097842243,Bajo
200410005,Barranca Seca,495,6.062410759,Bajo
200410006,El Carrizal,562,6.5862614979,Bajo
200410007,Loma Chapultepec,1141,9.3077237248,Medio
200410008,Loma Chilar,590,7.7069654368,Medio
200410009,Loma Nopal,156,8.6276320965,Medio
200410010,Plan Carlota,44,6.9342798382,Bajo
200410011,Río Santiago,986,8.1780259817,Medio
200410012,San Agustín Zaragoza,218,7.1443656995,Bajo
200410013,San Andrés Hidalgo,1885,7.8008735191,Medio
200410014,San Felipe,304,6.8452253539,Bajo
200410016,Santa Cruz de Juárez,911,6.1314386161,Bajo
200410017,Xochitonalco,1304,7.2041907529,Medio
200410018,Cerro Zongolica,80,6.0333487518,Bajo
200410019,Agua de Lluvia,211,7.7313449112,Medio
200410021,5 de Mayo,132,5.8202117406,Bajo
200410022,Loma Maguey,188,8.2179003104,Medio
200410023,Llano de Águila,126,7.4851594139,Medio
200410024,Palo de Marca,398,6.6908275325,Bajo
200410026,Plan de Arena,63,6.9101769861,Bajo
200410027,Poza Rica San Andrés,61,5.7929689411,Bajo
200410028,La Providencia,239,6.6627820147,Bajo
200410029,Llano de Lodo,182,6.9220948205,Bajo
200410031,Cruz de Fierro,39,8.2252474866,Medio
200410032,Villa Alta,58,7.2419689915,Medio
200410035,Peña Campana,175,7.0293298968,Bajo
200410036,Peña del Sol,12,4.9634984134,Bajo
200410038,Agua Temazcal,104,6.4744848902,Bajo
200410040,Agua Canoa,186,8.216604655,Medio
200410041,La Finca,168,5.4613498945,Bajo
200410042,Agua de Pozol (San Ramón),203,6.0293473589,Bajo
200410044,Piedra Alta,41,6.266021024,Bajo
200410045,Los Pinos,178,7.1953358781,Medio
200410048,Agua de Cuerno,95,6.8508974376,Bajo
200410049,Agua Álamo,46,3.4272828151,Bajo
200410050,Agua Escalera,41,7.3442466995,Medio
200410051,Encinal Huautla,322,6.2064864224,Bajo
200410053,Agua Flor Fría,88,5.6300026607,Bajo
200410054,Plan de Ocote,87,5.6075024684,Bajo
200410055,Llano Viejo,118,8.0040283133,Medio
200410056,Plan de Escoba,131,4.2897779635,Bajo
200410057,Patio Iglesia,282,8.1630232833,Medio
200410058,Netzahualcóyotl,279,4.8231136302,Bajo
200410059,Agua de Yerba Santa,99,5.4015534787,Bajo
200410060,Cerro Iglesia,246,5.455035435,Bajo
200410061,Agua de Tinta,120,6.2337470756,Bajo
200410065,Piedra Colorada,59,7.2178273469,Medio
200410066,Agua de Carrizo,75,5.3092268353,Bajo
200410067,Hilatepec,40,5.3692997348,Bajo
200410068,Agua Neblina,67,7.30233046,Medio
200410069,Agua de Cueva,9,2.287412749,Bajo
200410070,Agua de Pluma,102,7.6614650144,Medio
200410072,Agua Sangre,150,6.5005154254,Bajo
200410073,Agua Caracol,69,6.702630959,Bajo
200410074,Rancho de Cura,118,6.3804161629,Bajo
200410075,Agua Cabeza de León,206,8.8197410942,Medio
200410076,Cerro Golondrina,24,4.9650246465,Bajo
200410077,Cerro Mejía,30,5.4972526538,Bajo
200410078,Plan de Basura,162,8.5847540418,Medio
200410079,Zongolica,87,6.058424439,Bajo
200410080,Santa Clara,83,4.4382840808,Bajo
200410081,Loma Frutilla,37,5.4694070563,Bajo
200410082,San Pedro del Río,11,8.8506029113,Medio
200410085,Agua de Álamo,65,7.4878431903,Medio
200410087,Agua de Tigre,117,6.5765232659,Bajo
200410088,Agua de Tijera,67,6.682195688,Bajo
200410089,Cerro Panteón,6,4.1767758332,Bajo
200410090,Llano de Cedro,60,8.6358029216,Medio
200410091,Plan de Joya,77,4.7542741948,Bajo
200410092,Plan de Lecho,40,5.5569867577,Bajo
200410094,Agua de Cedro,39,6.2260998011,Bajo
200410095,Agua de Flor,99,6.4404700623,Bajo
200410099,Agua de Tierra,173,6.3292227512,Bajo
200410100,Camino Viejo Ayautla,40,7.6491174026,Medio
200410101,Loma de Pasto,44,6.6927179838,Bajo
200410102,Llano Verde,138,4.7777249878,Bajo
200410103,Campo de Aviación Lázaro Cárdenas,51,8.5760176081,Medio
200410104,Barrio Loma Fortín,40,8.0275320608,Medio
200410108,Sitio Largo,75,5.1779462092,Bajo
200410109,Agua de Estrella,47,6.0207414212,Bajo
200410110,Agua de Llano,74,5.8657282041,Bajo
200410111,Agua Flor Fría,99,5.5444036416,Bajo
200410113,Colonia del Valle,114,5.3572556533,Bajo
200410114,Colonia San Rafael,30,6.4095250214,Bajo
200410115,Loma de la Plaza,29,9.492430793,Medio
200410116,Loma de Panteón,14,6.7558912767,Bajo
200410117,Llano de Cedro,12,5.8130567357,Bajo
200410118,Agua de Hueso (Segunda Sección),28,7.3961780811,Medio
200410119,Agua de Guayaba,10,4.9065013796,Bajo
200410120,Agua de Cueva,21,4.8626724396,Bajo
200410122,Cerro Ocote,56,6.1484855821,Bajo
200410123,La Mina [Rancho],188,7.2745925317,Medio
200410124,Santa Catarina Buenavista,639,7.2688813797,Medio
200410125,Agua Pegado,276,5.9774357459,Bajo
200410126,Agua de Álamo,38,5.7708923711,Bajo
200410127,Agua del Monte,96,5.5781569182,Bajo
200410128,Agua Hundida,59,8.5126493685,Medio
200410129,Loma Alta,139,7.8302495131,Medio
200410130,Loma Nazareno,22,7.6422487463,Medio
200410131,Nuevo Progreso,76,6.1224907874,Bajo
200410132,Nuevo Progreso,29,5.4618200895,Bajo
200410133,Peña Verde,87,5.2132121981,Bajo
200410134,Agua de Guayabo,47,7.8487066013,Medio
200410135,Loma San Isidro,33,4.2776847439,Bajo
200410136,Loma Naranjo,11,4.7610349386,Bajo
200410137,Peña Blanca,55,5.1890536055,Bajo
200410138,Llano de Arena,65,5.3751526681,Bajo
200420001,Ixtlán de Juárez,3350,12.0210088905,Alto
200420002,La Josefina,683,10.5776410353,Alto
200420003,La Luz,356,8.8837815251,Medio
200420004,La Palma,226,11.0210729133,Alto
200420005,San Juan Yagila,323,10.0477992892,Alto
200420006,San Miguel Tiltepec,369,9.4415566472,Medio
200420007,Santa Cruz Yagavila,608,8.8547342123,Medio
200420008,Santa María Josaa,182,9.4515314503,Medio
200420009,Santa María Yahuiche,146,11.6604811276,Alto
200420010,Santa María Zoogochi,593,9.1151605698,Medio
200420011,Santiago Teotlasco,671,9.5648677339,Medio
200420012,Santo Domingo Cacalotepec,466,10.0377804729,Alto
200420013,San Gaspar Yagalaxi,323,9.7140096988,Alto
200420024,La Luciérnaga,54,12.2192320531,Alto
200420025,Rancho Quemado,11,12.3624799401,Alto
200420026,Rancho Laachiraá (Llano Grande),19,13.4121342573,Alto
200430001,Juchitán de Zaragoza,88280,11.7169187479,Alto
200430002,Álvaro Obregón,3656,9.7943020939,Alto
200430003,Chicapa de Castro,3423,11.4029645263,Alto
